"092年05月05日 至 110年11月25日 除權除息計算結果表"
"資料日期","股票代號","股票名稱","除權息前收盤價","除權息參考價","權值+息值","權/息","漲停價格","跌停價格","開盤競價基準","減除股利參考價","詳細資料","最近一次申報資料 季別/日期","最近一次申報每股 (單位)淨值","最近一次申報每股 (單位)盈餘",
"95年09月14日","2462","良得電","15.00","13.46","1.540000","權息","14.40","12.55","13.45","13.46","除權息資料","110年第3季","18.04","0.83",
"95年09月14日","2504","國產","12.25","11.71","0.540000","權息","12.50","10.90","11.70","11.71","除權息資料","110年第3季","17.50","1.75",
"95年09月14日","2706","第一店","30.25","28.16","2.090000","權息","30.10","26.20","28.15","28.16","除權息資料","110年第3季","17.61","0.14",
"95年09月14日","2845","遠東銀","10.40","9.79","0.613300","權息","10.45","9.11","9.79","9.79","除權息資料","110年第3季","14.04","0.63",
"95年09月14日","2883","開發金","12.80","12.23","0.570000","權息","13.05","11.40","12.25","12.23","除權息資料","110年第3季","14.81","2.05",
"95年09月14日","2883A","開發特","19.35","16.72","2.628041","息","17.85","15.55","16.70","16.72","除權息資料","110年第3季","14.81","2.05",
"95年09月15日","2342","茂矽","13.35","12.85","0.500000","息","13.70","12.00","12.85","12.85","除權息資料","110年第3季","14.40","1.04",
"95年09月15日","2547","日勝生","25.60","24.71","0.899000","權息","26.40","23.00","24.70","24.71","除權息資料","110年第3季","12.19","-0.19",
"95年09月18日","1325","恆大","10.10","9.90","0.200000","息","10.55","9.21","9.90","9.90","除權息資料","110年第3季","34.40","3.18",
"95年09月18日","2301","光寶科","44.00","40.86","3.140000","權息","43.70","38.00","40.85","40.86","除權息資料","110年第3季","30.46","4.90",
"95年09月18日","6005","群益證","12.35","11.99","0.360000","權息","12.80","11.20","12.00","11.99","除權息資料","110年第3季","17.32","1.77",
"95年09月19日","1213","大飲","14.40","12.00","2.400000","權","12.80","11.20","12.00","12.00","除權息資料","110年第3季","8.10","-1.37",
"95年09月19日","2469","力信","26.85","24.85","2.006000","權息","26.55","23.15","24.85","24.85","除權息資料","","","",
"95年09月19日","2901","欣欣","16.00","15.80","0.200000","息","16.90","14.70","15.80","15.80","除權息資料","110年第3季","11.62","-0.01",
"95年09月19日","9944","新麗","21.50","20.00","1.500000","權息","21.40","18.60","20.00","20.00","除權息資料","110年第3季","25.75","0.45",
"95年09月20日","2701","萬企","17.60","15.91","1.690000","權息","17.00","14.80","15.90","15.91","除權息資料","110年第3季","16.60","0.15",
"95年09月20日","4906","正文","58.80","51.47","7.335600","權息","55.00","47.90","51.50","51.47","除權息資料","110年第3季","29.13","1.14",
"95年09月21日","2535","達欣工","9.61","9.10","0.510000","權","9.73","8.47","9.10","9.10","除權息資料","110年第3季","25.45","2.64",
"95年09月22日","2331","精英","17.20","16.40","0.800000","權息","17.50","15.30","16.40","16.40","除權息資料","110年第3季","18.48","-0.08",
"95年09月22日","9104","萬宇科","55.80","54.68","1.120000","息","58.50","50.90","54.70","54.68","除權息資料","93年第4季","0.00","2.73",
"95年09月26日","2023","燁輝","13.00","12.14","0.860000","權","12.95","11.30","12.15","12.14","除權息資料","110年第3季","16.18","2.16",
"95年09月28日","1730","花仙子","12.10","11.35","0.750000","息","12.10","10.60","11.35","11.35","除權息資料","110年第3季","26.20","3.32",
"95年09月29日","1528","恩德","15.10","13.82","1.280000","權息","14.75","12.90","13.80","13.82","除權息資料","110年第3季","11.74","1.19",
"95年09月29日","2034","允強","32.00","30.22","1.780000","權","34.20","28.15","32.00","32.00","除權息資料","110年第3季","20.51","1.89",
"95年10月02日","3036","文曄","23.70","21.72","1.987590","權息","23.20","20.20","21.70","21.72","除權息資料","110年第3季","53.60","7.30",
"95年10月03日","2524","京城","33.30","27.61","5.690000","權","29.50","25.70","27.60","27.61","除權息資料","110年第3季","42.43","2.95",
"95年10月04日","2415","錩新","12.90","11.92","0.987200","權息","12.75","11.10","11.90","11.92","除權息資料","110年第3季","18.88","2.20",
"95年10月04日","6142","友勁","25.95","20.73","5.220000","權息","22.15","19.30","20.75","20.73","除權息資料","110年第3季","6.73","-1.61",
"95年10月04日","9927","泰銘","25.50","23.00","2.500000","息","24.60","21.40","23.00","23.00","除權息資料","110年第3季","31.30","2.79",
"95年10月05日","2456","奇力新","18.00","16.56","1.445890","權息","17.70","15.45","16.55","16.56","除權息資料","110年第3季","97.35","4.12",
"95年10月05日","2854","寶來證","15.15","14.55","0.600000","權","16.20","13.55","15.15","15.15","除權息資料","","","",
"95年10月12日","2543","皇昌","9.80","8.93","0.870000","權","9.55","8.31","8.93","8.93","除權息資料","110年第3季","8.62","0.18",
"95年10月16日","6145","勁永","24.80","24.48","0.320000","息","26.15","22.80","24.50","24.48","除權息資料","107年第2季","7.24","-0.08",
"95年10月17日","3047","訊舟","15.05","14.91","0.140000","權","16.10","13.90","15.05","15.05","除權息資料","110年第3季","11.02","-0.27",
"95年10月19日","6172","互億","9.97","9.19","0.780000","權息","9.83","8.55","9.19","9.19","除權息資料","110年第2季","11.01","0.38",
"95年10月23日","2426","鼎元","24.15","22.40","1.750000","權息","23.95","20.85","22.40","22.40","除權息資料","110年第3季","13.07","0.68",
"95年10月26日",="0050","元大台灣50","57.40","53.40","4.000000","息","57.10","49.67","53.40","53.40","除權息資料","110年11月25日","140.51","N/A",
"95年10月26日","3022","威強電","26.45","24.33","2.124670","權息","26.00","22.65","24.35","24.33","除權息資料","110年第3季","44.10","3.92",
"95年11月02日","1474","弘裕","8.88","8.42","0.458033","息","9.00","7.84","8.42","8.42","除權息資料","110年第3季","15.68","0.97",
"95年11月07日","5854","合庫","22.50","22.20","0.300000","權","24.05","20.65","22.50","22.50","除權息資料","110年第3季","23.07","1.33",
"95年11月08日","2834","臺企銀","10.15","10.02","0.130000","權","10.85","9.32","10.15","10.15","除權息資料","110年第3季","13.08","0.50",
"95年11月16日","3043","科風","64.30","63.12","1.180000","權","68.80","58.80","64.30","64.30","除權息資料","110年第3季","0.44","-0.09",
"95年11月20日","5608","四維航","29.60","28.93","0.670000","權","31.65","26.95","29.60","29.60","除權息資料","110年第3季","16.56","4.93",
"95年11月22日","2481","強茂","18.75","18.48","0.270000","權","20.05","17.20","18.75","18.75","除權息資料","110年第3季","24.74","4.45",
"95年12月05日","2545","皇翔","76.50","74.07","2.430000","權","81.80","68.90","76.50","76.50","除權息資料","110年第3季","33.41","3.05",
"95年12月13日","1609","大亞","14.10","13.43","0.678000","權息","14.35","12.50","13.45","13.43","除權息資料","110年第3季","14.25","1.32",
"96年01月10日","9939","宏全","29.80","29.06","0.740000","權","31.85","27.05","29.80","29.80","除權息資料","110年第3季","45.36","5.98",
"96年01月11日","2027","大成鋼","37.80","36.48","1.320000","權","40.40","33.95","37.80","37.80","除權息資料","110年第3季","21.69","4.18",
"96年01月23日","6189","豐藝","31.10","30.80","0.300000","權","33.25","28.65","31.10","31.10","除權息資料","110年第3季","23.12","3.53",
"96年03月02日",="01005T","三鼎","10.02","9.85","0.161072","息","10.53","9.17","9.85","9.85","除權息資料","101年04月19日","14.57","N/A",
"96年03月07日","9105","泰金寶-DR","6.82","6.64","0.180000","息","7.10","6.18","6.64","6.64","除權息資料","93年第4季","0.00","4.81",
"96年03月26日","5607","遠雄港","26.50","23.43","3.070000","權","28.35","21.80","26.50","26.50","除權息資料","110年第3季","25.16","1.71",
"96年03月26日","9104","萬宇科","46.00","44.71","1.290000","息","47.80","41.60","44.70","44.71","除權息資料","93年第4季","0.00","2.73",
"96年04月03日",="01003T","兆豐新光R1","11.92","11.54","0.377907","息","12.34","10.74","11.54","11.54","除權息資料","110年11月25日","17.69","N/A",
"96年04月03日",="01004T","土銀富邦R2","12.70","12.40","0.291086","息","13.26","11.54","12.40","12.40","除權息資料","110年11月24日","15.50","N/A",
"96年04月14日","1409","新纖","11.85","11.71","0.140000","權","12.65","10.90","11.85","11.85","除權息資料","110年第3季","21.19","1.86",
"96年05月08日",="01001T","土銀富邦R1","13.83","13.37","0.452480","息","14.30","12.44","13.37","13.37","除權息資料","110年11月24日","19.07","N/A",
"96年05月15日","9103","美德醫療-DR","12.65","12.52","0.130000","息","13.35","11.65","12.50","12.52","除權息資料","93年第4季","0.00","0.18",
"96年05月18日","2464","盟立","39.65","36.65","3.000000","息","39.20","34.10","36.65","36.65","除權息資料","110年第3季","20.93","2.15",
"96年05月22日","2384","勝華","29.10","28.09","1.000629","息","30.05","26.15","28.10","28.09","除權息資料","110年第2季","-6.56","1.30",
"96年05月29日",="01002T","土銀國泰R1","11.05","10.63","0.414736","息","11.37","9.89","10.63","10.63","除權息資料","110年11月24日","18.89","N/A",
"96年06月05日","2849","安泰銀","7.99","7.99","0.000000","權","8.54","7.44","7.99","7.99","除權息資料","110年第3季","17.65","0.95",
"96年06月08日","2330","台積電","69.00","64.70","4.309504","權息","69.20","60.20","64.70","64.70","除權息資料","110年第3季","80.06","16.59",
"96年06月11日","1708","東鹼","18.25","17.25","1.000000","息","18.45","16.05","17.25","17.25","除權息資料","110年第3季","23.02","1.32",
"96年06月11日","2464","盟立","35.45","33.37","2.080000","權","35.70","31.05","33.35","33.37","除權息資料","110年第3季","20.93","2.15",
"96年06月11日","9103","美德醫療-DR","12.45","3.11","9.340000","權","3.32","2.90","3.11","3.11","除權息資料","93年第4季","0.00","0.18",
"96年06月15日","2707","晶華","348.00","335.12","12.880000","息","358.50","312.00","335.00","335.12","除權息資料","110年第3季","35.81","14.78",
"96年06月20日","2460","建通","48.20","47.13","1.070000","權","51.50","43.85","48.20","48.20","除權息資料","110年第3季","14.22","1.28",
"96年06月20日","6505","台塑化","83.60","79.20","4.400000","息","84.70","73.70","79.20","79.20","除權息資料","110年第3季","36.49","4.39",
"96年06月22日","1307","三芳","27.50","26.00","1.500000","息","27.80","24.20","26.00","26.00","除權息資料","110年第3季","19.24","0.24",
"96年06月23日","1323","永裕","11.30","10.80","0.500000","息","11.55","10.05","10.80","10.80","除權息資料","110年第3季","24.87","2.26",
"96年06月27日","1326","台化","84.60","79.80","4.800000","息","85.30","74.30","79.80","79.80","除權息資料","110年第3季","66.25","5.95",
"96年06月27日","1507","永大","20.85","20.05","0.800000","息","21.45","18.65","20.05","20.05","除權息資料","110年第3季","28.50","1.73",
"96年06月27日","1724","台硝","15.75","14.89","0.860000","息","15.90","13.85","14.90","14.89","除權息資料","110年第2季","15.21","-0.02",
"96年06月27日","2404","漢唐","34.05","32.05","2.000000","息","34.25","29.85","32.05","32.05","除權息資料","110年第3季","47.12","10.34",
"96年06月27日","6155","鈞寶","46.25","44.05","2.200000","息","47.10","41.00","44.05","44.05","除權息資料","110年第3季","15.94","0.61",
"96年06月27日","9910","豐泰","27.95","25.92","2.030000","權息","27.70","24.15","25.90","25.92","除權息資料","110年第3季","18.83","3.32",
"96年06月28日","1219","福壽","9.25","9.03","0.220000","息","9.66","8.40","9.03","9.03","除權息資料","110年第3季","13.50","0.79",
"96年06月28日","1315","達新","25.70","24.70","1.000000","息","26.40","23.00","24.70","24.70","除權息資料","110年第3季","121.29","-0.02",
"96年06月28日","1476","儒鴻","22.95","22.15","0.800000","息","23.70","20.60","22.15","22.15","除權息資料","110年第3季","72.37","14.02",
"96年06月28日","2363","矽統","18.50","18.42","0.070437","息","19.70","17.15","18.40","18.42","除權息資料","110年第3季","33.55","0.40",
"96年06月29日","1711","永光","20.50","20.20","0.300000","息","21.60","18.80","20.20","20.20","除權息資料","110年第3季","15.80","0.72",
"96年06月29日","3058","立德","30.30","27.81","2.490000","權息","30.90","25.90","28.90","28.90","除權息資料","110年第3季","9.99","-1.54",
"96年07月02日","1503","士電","34.00","32.80","1.200000","息","35.05","30.55","32.80","32.80","除權息資料","110年第3季","49.57","2.86",
"96年07月02日","1605","華新","19.40","17.90","1.500000","息","19.15","16.65","17.90","17.90","除權息資料","110年第3季","28.36","2.92",
"96年07月02日","2020","美亞","38.00","37.20","0.800000","權","40.65","34.60","38.00","38.00","除權息資料","110年第3季","16.06","3.12",
"96年07月02日","2368","金像電","25.50","24.20","1.300000","息","25.85","22.55","24.20","24.20","除權息資料","110年第3季","19.42","3.90",
"96年07月02日","2480","敦陽科","21.70","20.50","1.200000","息","21.90","19.10","20.50","20.50","除權息資料","110年第3季","26.24","3.91",
"96年07月02日","2514","龍邦","21.50","20.90","0.600000","息","22.35","19.45","20.90","20.90","除權息資料","110年第3季","28.25","2.32",
"96年07月02日","3356","奇偶","205.00","196.20","8.800000","息","209.50","182.50","196.00","196.20","除權息資料","110年第3季","19.60","1.27",
"96年07月03日","1301","台塑","82.60","78.20","4.400000","息","83.60","72.80","78.20","78.20","除權息資料","110年第3季","60.37","8.56",
"96年07月03日","1521","大億","28.40","27.10","1.300000","息","28.95","25.25","27.10","27.10","除權息資料","110年第3季","22.60","0.86",
"96年07月03日","1716","永信","38.50","36.50","2.000000","息","39.05","33.95","36.50","36.50","除權息資料","110年第2季","48.36","4.32",
"96年07月03日","2010","春源","14.95","14.60","0.350000","息","15.60","13.60","14.60","14.60","除權息資料","110年第3季","16.93","1.49",
"96年07月03日","2015","豐興","43.40","40.15","3.250000","息","42.95","37.35","40.15","40.15","除權息資料","110年第3季","36.02","4.85",
